model,provider,proportion,order,trial_index,coordination_tokens,reasoning_tokens,total_context_tokens,mean_score_raw,mean_score_effective,input_tokens_used,output_tokens_used,cost_usd,elapsed_ms,crdt_throughput,mls_rfc,three_encryption_options,recommends_option_b,pg_limit,redis_pubsub_rate,redis_streams_latency,prosemirror_richtext,backend_rampup,infra_migration_weeks
gemini-2.0-flash,google,0.5,coord_first,3,3927,3928,8192,0.8,1.0,8833,816,0.0012097,6124.638792000042,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,2,0,7855,8192,0.8,1.0,8971,955,0.0012790999999999998,7742.445124999904,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,1,3927,3928,8192,0.7,0.875,8832,841,0.0012196000000000002,6290.837041000032,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,coord_first,4,3927,3928,8192,0.7,0.875,8833,756,0.0011857,5723.7005419999605,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,reason_first,7,0,7855,8192,0.8,1.0,8971,685,0.0011711,5007.63649999999,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,2,3927,3928,8192,0.7,0.875,8832,1024,0.0012928000000000002,6848.188958000037,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,reason_first,5,7069,786,8192,0.8,1.0,8736,973,0.0012628000000000001,7481.294083999956,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,reason_first,4,1963,5892,8192,0.7,0.875,8905,1024,0.0013001,7618.284166999956,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,coord_first,3,7069,786,8192,0.8,1.0,8736,710,0.0011576,5340.156500000148,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,4,7069,786,8192,0.8,1.0,8736,670,0.0011416,5153.4161249999215,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,reason_first,5,1963,5892,8192,0.7,0.875,8905,819,0.0012181,6698.742374999938,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,coord_first,5,7069,786,8192,0.7,0.875,8736,1024,0.0012832,7512.220166999896,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,reason_first,0,5891,1964,8192,0.7,0.875,8773,948,0.0012565,6989.139750000049,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,coord_first,6,7069,786,8192,0.8,1.0,8736,699,0.0011532,5617.489250000062,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,coord_first,2,1963,5892,8192,0.8,1.0,8905,677,0.0011612999999999999,5401.537666999957,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,reason_first,6,7069,786,8192,0.7,0.875,8736,942,0.0012504,6855.854709000141,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,3,1963,5892,8192,0.8,1.0,8905,594,0.0011281,4385.775416999877,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,7,7069,786,8192,0.7,0.875,8736,790,0.0011895999999999999,6288.802207999879,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,coord_first,8,7069,786,8192,0.8,1.0,8736,875,0.0012235999999999998,6463.061999999809,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,1,5891,1964,8192,0.7,0.875,8773,922,0.0012461000000000002,7220.736582999962,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,reason_first,2,5891,1964,8192,0.7,0.875,8773,804,0.0011989000000000001,6683.19183299991,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,coord_first,5,3927,3928,8192,0.8,1.0,8833,706,0.0011657,5310.751458999903,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,3,0,7855,8192,0.8,1.0,8971,776,0.0012075,6608.321458000091,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,8,0,7855,8192,0.8,1.0,8971,712,0.0011819,5080.877542000053,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,coord_first,4,1963,5892,8192,0.8,1.0,8905,663,0.0011557,5145.237791999989,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,coord_first,2,5891,1964,8192,0.8,1.0,8773,738,0.0011725,5699.361834000001,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,reason_first,6,1963,5892,8192,0.7,0.875,8905,748,0.0011897000000000001,6079.366832999995,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,coord_first,4,0,7855,8192,0.8,1.0,8971,934,0.0012707,6575.931375000209,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,coord_first,3,5891,1964,8192,0.8,1.0,8773,731,0.0011697,5386.607083999934,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,9,7069,786,8192,0.7,0.875,8736,785,0.0011875999999999998,5949.7400830000515,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,coord_first,6,3927,3928,8192,0.8,1.0,8833,798,0.0012025,5737.889709000001,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,reason_first,7,7069,786,8192,0.7,0.875,8736,1024,0.0012832,7331.907708000017,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,coord_first,4,5891,1964,8192,0.8,1.0,8773,1024,0.0012869000000000001,6839.623041999857,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,coord_first,7,3927,3928,8192,0.7,0.875,8833,824,0.0012129,6181.664332999844,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,3,3927,3928,8192,0.7,0.875,8832,742,0.00118,5745.934625000018,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,4,3927,3928,8192,0.8,0.875,8832,813,0.0012084,6170.233416999963,0,1,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,reason_first,8,7069,786,8192,0.7,0.875,8736,826,0.001204,6069.190417000073,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,coord_first,5,5891,1964,8192,0.8,1.0,8773,669,0.0011449000000000001,4782.955291999997,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,coord_first,5,1963,5892,8192,0.8,1.0,8905,699,0.0011700999999999999,5031.863583999893,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,5,3927,3928,8192,0.8,1.0,8832,898,0.0012424,6903.3955830000195,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,coord_first,6,1963,5892,8192,0.7,0.875,8905,787,0.0012052999999999999,6028.8004999999885,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,6,3927,3928,8192,0.7,0.875,8832,755,0.0011852,5306.407292000131,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,coord_first,10,7069,786,8192,0.7,0.875,8736,768,0.0011808,5464.748708000116,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,coord_first,11,7069,786,8192,0.8,1.0,8736,819,0.0012012000000000001,5527.726750000056,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,7,3927,3928,8192,0.7,0.875,8832,800,0.0012032,6095.7007500001055,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,coord_first,8,3927,3928,8192,0.7,0.875,8833,706,0.0011657,5649.846000000025,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,8,3927,3928,8192,0.7,0.875,8832,767,0.00119,5768.529124999986,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,reason_first,7,1963,5892,8192,0.8,1.0,8905,889,0.0012461,6285.951542000021,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,3,5891,1964,8192,0.7,0.875,8773,876,0.0012277,6171.612957999969,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,7,1963,5892,8192,0.8,1.0,8905,640,0.0011465,5056.299000000081,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,12,7069,786,8192,0.9,1.0,8736,888,0.0012288000000000002,6241.002833999801,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,9,0,7855,8192,0.8,1.0,8971,784,0.0012107,5413.3078329998625,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,10,0,7855,8192,0.8,1.0,8971,820,0.0012251,5865.186166000058,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,11,0,7855,8192,0.8,1.0,8971,727,0.0011879000000000002,5229.939207999905,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,coord_first,9,3927,3928,8192,0.8,1.0,8833,792,0.0012001000000000002,5957.640791999893,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,4,5891,1964,8192,0.8,1.0,8773,874,0.0012269000000000002,6053.258959000004,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,reason_first,9,7069,786,8192,0.7,0.875,8736,1024,0.0012832,7461.481708999827,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,reason_first,8,1963,5892,8192,0.7,0.875,8905,770,0.0011985,6141.146375000062,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,9,3927,3928,8192,0.7,0.875,8832,766,0.0011896,5546.536874999902,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,8,1963,5892,8192,0.9,1.0,8905,736,0.0011849,5234.351041999844,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,5,0,7855,8192,0.8,1.0,8971,1008,0.0013003000000000001,6746.971874999872,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,reason_first,10,7069,786,8192,0.8,1.0,8736,1004,0.0012752,7196.769459000052,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,12,0,7855,8192,0.8,1.0,8971,847,0.0012359,5844.086667000056,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,5,5891,1964,8192,0.7,0.875,8773,895,0.0012353000000000002,6115.976000000046,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,coord_first,6,5891,1964,8192,0.8,1.0,8773,765,0.0011833000000000002,5410.864333000063,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,6,5891,1964,8192,0.7,0.875,8773,812,0.0012021000000000002,5462.998125000013,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,9,1963,5892,8192,0.8,1.0,8905,668,0.0011577,4942.106499999909,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,coord_first,10,3927,3928,8192,0.7,0.875,8833,663,0.0011485,4646.700333000126,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,coord_first,6,0,7855,8192,0.9,1.0,8971,732,0.0011899,5266.144250000025,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,7,5891,1964,8192,0.8,0.875,8773,830,0.0012093000000000002,5969.7792500001015,1,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,10,1963,5892,8192,0.8,1.0,8905,787,0.0012052999999999999,5086.615459000086,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,coord_first,11,1963,5892,8192,0.8,1.0,8905,613,0.0011357000000000001,4582.632999999987,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,13,7069,786,8192,0.8,1.0,8736,1024,0.0012832,7204.629417000206,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,coord_first,11,3927,3928,8192,0.8,1.0,8833,720,0.0011713000000000001,4781.715875000145,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,coord_first,7,5891,1964,8192,0.8,1.0,8773,687,0.0011521,4713.901875000147,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,reason_first,11,7069,786,8192,0.7,0.875,8736,1024,0.0012832,6828.984791000039,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,reason_first,9,1963,5892,8192,0.8,1.0,8905,823,0.0012197,5767.213999999967,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,10,3927,3928,8192,0.7,0.875,8832,785,0.0011972,5364.981624999928,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,reason_first,10,1963,5892,8192,0.8,1.0,8905,751,0.0011909000000000002,5341.848958000128,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,coord_first,12,3927,3928,8192,0.8,1.0,8833,742,0.0011801000000000001,4913.955792000024,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,coord_first,13,3927,3928,8192,0.8,1.0,8833,713,0.0011685,5301.605916999961,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,reason_first,12,7069,786,8192,0.7,0.875,8736,856,0.001216,5651.12254099995,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,coord_first,14,3927,3928,8192,0.8,1.0,8833,788,0.0011985,5902.089333000049,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,11,3927,3928,8192,0.7,0.875,8832,795,0.0012012000000000001,5593.390334000105,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,reason_first,11,1963,5892,8192,0.7,0.875,8905,652,0.0011512999999999998,4546.505249999882,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,12,3927,3928,8192,0.7,0.875,8832,830,0.0012152,5727.998916999695,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,coord_first,7,0,7855,8192,0.8,1.0,8971,762,0.0012019,4938.986999999997,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,14,7069,786,8192,0.8,1.0,8736,915,0.0012396,5882.624082999882,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,coord_first,12,1963,5892,8192,0.8,1.0,8905,701,0.0011709000000000001,5253.412915999888,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,13,3927,3928,8192,0.7,0.875,8832,799,0.0012028000000000002,5294.7079170003235,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,reason_first,8,5891,1964,8192,0.7,0.875,8773,737,0.0011721000000000001,5101.18704200022,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,coord_first,8,0,7855,8192,1.0,1.0,8971,920,0.0012651,6177.253374999964,1,1,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,reason_first,13,7069,786,8192,0.7,0.875,8736,948,0.0012528,6340.180000000146,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,reason_first,13,0,7855,8192,0.8,1.0,8971,950,0.0012771,6349.0221249999195,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,14,0,7855,8192,0.8,1.0,8971,851,0.0012375,5590.9750840000925,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,14,3927,3928,8192,0.7,0.875,8832,778,0.0011944000000000002,5497.261915999843,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,coord_first,15,3927,3928,8192,0.7,0.875,8833,689,0.0011589,4844.830666999769,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,reason_first,12,1963,5892,8192,0.7,0.875,8905,692,0.0011673,4972.072542000205,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,reason_first,9,5891,1964,8192,0.8,0.875,8773,852,0.0012181000000000002,5834.325917000115,1,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,coord_first,8,5891,1964,8192,0.8,1.0,8773,850,0.0012173000000000002,5910.065292000127,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,10,5891,1964,8192,0.7,0.875,8773,941,0.0012537,6983.133499999894,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,coord_first,9,0,7855,8192,0.8,1.0,8971,758,0.0012002999999999998,5067.106833999787,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,reason_first,14,7069,786,8192,0.7,0.875,8736,886,0.001228,6270.066583000244,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,15,3927,3928,8192,0.7,0.875,8832,872,0.001232,6066.184457999952,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,coord_first,16,3927,3928,8192,0.8,1.0,8833,787,0.0011981000000000001,5231.612958999904,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,reason_first,16,3927,3928,8192,0.7,0.875,8832,896,0.0012416,5905.676708000101,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,reason_first,15,7069,786,8192,0.7,0.875,8736,1024,0.0012832,6940.738499999952,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,reason_first,16,7069,786,8192,0.7,0.875,8736,952,0.0012544000000000001,6629.5005000001765,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,reason_first,17,7069,786,8192,0.7,0.875,8736,772,0.0011824000000000001,5575.683000000026,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,reason_first,11,5891,1964,8192,0.7,0.875,8773,833,0.0012105,5980.205708000085,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,reason_first,13,1963,5892,8192,0.7,0.875,8905,978,0.0012817,6882.668582999941,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,reason_first,12,5891,1964,8192,0.7,0.875,8773,848,0.0012165,5778.705041999729,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,coord_first,9,5891,1964,8192,0.8,1.0,8773,1024,0.0012869000000000001,6500.2103329998135,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,coord_first,10,5891,1964,8192,0.8,1.0,8773,822,0.0012061,5925.472083999921,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.9,coord_first,15,7069,786,8192,0.7,0.875,8736,718,0.0011608,4998.781249999865,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,coord_first,16,7069,786,8192,0.8,1.0,8736,792,0.0011904,5618.382666999878,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,13,5891,1964,8192,0.8,0.875,8773,774,0.0011869,5673.369208000167,1,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.0,reason_first,15,0,7855,8192,0.9,1.0,8971,899,0.0012567000000000001,6181.956833000186,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,reason_first,14,1963,5892,8192,0.7,0.875,8905,807,0.0012133,5791.724415999852,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.9,coord_first,17,7069,786,8192,0.8,1.0,8736,730,0.0011656,5179.246042000159,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,10,0,7855,8192,1.0,1.0,8971,960,0.0012810999999999999,7033.2218329999705,1,1,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.5,coord_first,17,3927,3928,8192,0.8,1.0,8833,722,0.0011721000000000001,5420.1933750000535,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,11,0,7855,8192,0.9,1.0,8971,932,0.0012699,6294.787625000026,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,14,5891,1964,8192,0.7,0.875,8773,779,0.0011889000000000001,5398.248750000221,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,13,1963,5892,8192,0.9,1.0,8905,821,0.0012189000000000002,6441.522333999728,1,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,12,0,7855,8192,0.8,1.0,8971,766,0.0012035,5759.8064170001635,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,13,0,7855,8192,0.8,1.0,8971,738,0.0011922999999999999,5202.500166999926,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.25,reason_first,15,1963,5892,8192,0.7,0.875,8905,701,0.0011709000000000001,5597.48695799999,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.5,reason_first,17,3927,3928,8192,0.7,0.875,8832,814,0.0012088000000000001,5571.98708299984,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,14,1963,5892,8192,0.8,1.0,8905,805,0.0012125,5864.199500000268,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,coord_first,14,0,7855,8192,0.7,0.875,8971,767,0.0012039000000000002,5287.524458000007,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,15,1963,5892,8192,0.7,0.875,8905,605,0.0011325,4717.437165999854,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.75,coord_first,11,5891,1964,8192,0.8,1.0,8773,681,0.0011497,5314.0641660002075,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,coord_first,12,5891,1964,8192,0.8,1.0,8773,815,0.0012033000000000002,5512.131832999785,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,reason_first,15,5891,1964,8192,0.7,0.875,8773,930,0.0012493000000000003,6678.55766699995,0,0,1,1,1,1,1,1,1,0
gemini-2.0-flash,google,0.25,coord_first,16,1963,5892,8192,0.8,1.0,8905,749,0.0011901,5681.878500000039,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,16,0,7855,8192,0.8,1.0,8971,875,0.0012471,5666.592291000143,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.75,coord_first,13,5891,1964,8192,0.8,1.0,8773,776,0.0011877,5836.779249999836,0,0,1,1,1,1,1,1,1,1
gemini-2.0-flash,google,0.0,reason_first,17,0,7855,8192,0.8,1.0,8971,799,0.0012167,5379.204999999729,0,0,1,1,1,1,1,1,1,1
